check_id,image_path,crop_path,label,confidence,x1,y1,x2,y2,status
ac00416,CheckImages\ac00416.tif,outputs\part_b\crops\train\ac00416.png,10800,0.804903,930.95,227.37,1060.24,268.94,ok
ac00417,CheckImages\ac00417.tif,outputs\part_b\crops\train\ac00417.png,20000,0.718913,941.99,226.27,1073.80,263.97,ok
ac00418,CheckImages\ac00418.tif,outputs\part_b\crops\train\ac00418.png,432,0.824185,1875.73,464.64,2104.50,552.20,ok
ac00419,CheckImages\ac00419.tif,outputs\part_b\crops\train\ac00419.png,1980,0.826996,1866.95,468.21,2215.00,543.32,ok
ac00420,CheckImages\ac00420.tif,outputs\part_b\crops\train\ac00420.png,583,0.679858,2075.43,489.23,2234.75,541.50,ok
ac00421,CheckImages\ac00421.tif,outputs\part_b\crops\train\ac00421.png,1750,0.373847,918.41,226.51,1133.61,275.01,ok
ac00422,CheckImages\ac00422.tif,outputs\part_b\crops\train\ac00422.png,34308,0.644838,1932.89,476.77,2295.47,533.00,ok
ac00423,CheckImages\ac00423.tif,outputs\part_b\crops\train\ac00423.png,5250,0.819008,907.94,227.75,1059.82,262.67,ok
ac00424,CheckImages\ac00424.tif,outputs\part_b\crops\train\ac00424.png,1000,0.652520,860.90,208.99,963.06,251.74,ok
ac00425,CheckImages\ac00425.tif,outputs\part_b\crops\train\ac00425.png,30000,0.565840,1933.50,465.25,2111.64,545.17,ok
ac00426,CheckImages\ac00426.tif,outputs\part_b\crops\train\ac00426.png,10000,0.863937,928.41,226.17,1063.51,268.32,ok
ac00427,CheckImages\ac00427.tif,outputs\part_b\crops\train\ac00427.png,10000,0.709908,922.12,228.79,1025.92,262.78,ok
ac00428,CheckImages\ac00428.tif,outputs\part_b\crops\train\ac00428.png,1000,0.792123,1669.19,471.34,1838.00,552.37,ok
ac00429,CheckImages\ac00429.tif,outputs\part_b\crops\train\ac00429.png,1049750,0.915648,1865.07,453.03,2326.16,546.35,ok
ac00430,CheckImages\ac00430.tif,outputs\part_b\crops\train\ac00430.png,1500,0.873830,1778.56,470.72,2132.10,542.02,ok
ac00431,CheckImages\ac00431.tif,outputs\part_b\crops\train\ac00431.png,4500,0.843914,1813.45,467.46,2073.02,542.98,ok
ac00432,CheckImages\ac00432.tif,outputs\part_b\crops\train\ac00432.png,22000,0.844565,920.84,222.99,1091.23,269.60,ok
ac00433,CheckImages\ac00433.tif,outputs\part_b\crops\train\ac00433.png,5000,0.783818,1874.46,458.07,2162.19,545.29,ok
ac00434,CheckImages\ac00434.tif,outputs\part_b\crops\train\ac00434.png,12500,0.761687,927.41,236.61,1059.38,270.67,ok
ac00435,CheckImages\ac00435.tif,outputs\part_b\crops\train\ac00435.png,1070,0.793585,1861.52,466.58,2119.95,548.10,ok
ac00436,CheckImages\ac00436.tif,outputs\part_b\crops\train\ac00436.png,9900,0.658891,977.06,233.46,1072.67,262.97,ok
ac00437,CheckImages\ac00437.tif,outputs\part_b\crops\train\ac00437.png,6152,0.678252,968.40,236.53,1070.47,261.09,ok
ac00438,CheckImages\ac00438.tif,outputs\part_b\crops\train\ac00438.png,50000,0.794019,926.68,237.27,1081.56,273.26,ok
ac00439,CheckImages\ac00439.tif,outputs\part_b\crops\train\ac00439.png,37500,0.427742,1791.32,460.76,1911.64,515.74,ok
ac00440,CheckImages\ac00440.tif,outputs\part_b\crops\train\ac00440.png,6500,0.608480,971.22,236.20,1067.76,263.55,ok
ac00441,CheckImages\ac00441.tif,outputs\part_b\crops\train\ac00441.png,18000,0.795386,906.68,225.71,1036.71,272.98,ok
ac00442,CheckImages\ac00442.tif,outputs\part_b\crops\train\ac00442.png,400000,0.676958,1885.40,479.25,2236.07,591.91,ok
ac00443,CheckImages\ac00443.tif,outputs\part_b\crops\train\ac00443.png,100000,0.757729,924.86,233.06,1101.73,290.23,ok
ac00444,CheckImages\ac00444.tif,outputs\part_b\crops\train\ac00444.png,158100,0.711963,933.87,232.55,1100.30,268.32,ok
ac00445,CheckImages\ac00445.tif,outputs\part_b\crops\train\ac00445.png,10312,0.796989,895.93,223.49,1046.19,260.37,ok
ac00446,CheckImages\ac00446.tif,outputs\part_b\crops\train\ac00446.png,75000,0.850660,1920.47,460.03,2262.46,543.26,ok
ac00447,CheckImages\ac00447.tif,outputs\part_b\crops\train\ac00447.png,10000,0.768730,918.47,236.75,1043.80,268.12,ok
ac00448,CheckImages\ac00448.tif,outputs\part_b\crops\train\ac00448.png,850,0.621911,914.80,230.35,971.16,263.69,ok
ac00449,CheckImages\ac00449.tif,outputs\part_b\crops\train\ac00449.png,1000000,0.692264,926.07,224.54,1127.87,263.84,ok
ac00450,CheckImages\ac00450.tif,outputs\part_b\crops\train\ac00450.png,20000,0.798449,913.89,231.10,1108.03,278.31,ok
ac00451,CheckImages\ac00451.tif,outputs\part_b\crops\train\ac00451.png,5625,0.667230,955.39,235.93,1060.66,262.39,ok
ac00452,CheckImages\ac00452.tif,outputs\part_b\crops\train\ac00452.png,180914,0.788664,961.79,233.21,1106.41,259.46,ok
ac00453,CheckImages\ac00453.tif,outputs\part_b\crops\train\ac00453.png,16220,0.658047,825.44,213.01,951.41,257.82,ok
ac00454,CheckImages\ac00454.tif,outputs\part_b\crops\train\ac00454.png,42566,0.573082,924.74,223.36,1125.95,273.03,ok
ac00455,CheckImages\ac00455.tif,outputs\part_b\crops\train\ac00455.png,11669978,0.788224,827.66,217.06,1025.35,251.68,ok
ac00456,CheckImages\ac00456.tif,outputs\part_b\crops\train\ac00456.png,2400,0.878605,911.84,220.00,1089.54,262.12,ok
ac00457,CheckImages\ac00457.tif,outputs\part_b\crops\train\ac00457.png,1800,0.887044,833.45,218.14,1012.75,259.03,ok
ac00458,CheckImages\ac00458.tif,outputs\part_b\crops\train\ac00458.png,900,0.729740,836.60,224.65,1009.14,254.07,ok
ac00459,CheckImages\ac00459.tif,outputs\part_b\crops\train\ac00459.png,4230,0.768559,922.06,224.97,1069.65,265.53,ok
ac00460,CheckImages\ac00460.tif,outputs\part_b\crops\train\ac00460.png,10385,0.845017,860.41,221.05,1018.03,259.20,ok
ac00461,CheckImages\ac00461.tif,outputs\part_b\crops\train\ac00461.png,81600,0.662198,835.24,215.16,1037.04,251.97,ok
ac00462,CheckImages\ac00462.tif,outputs\part_b\crops\train\ac00462.png,616,0.815539,826.83,215.21,983.14,249.70,ok
ac00463,CheckImages\ac00463.tif,outputs\part_b\crops\train\ac00463.png,960,0.848130,838.99,212.22,979.31,250.76,ok
ac00464,CheckImages\ac00464.tif,outputs\part_b\crops\train\ac00464.png,8000,0.824635,1876.63,468.50,2220.72,558.16,ok
ac00465,CheckImages\ac00465.tif,outputs\part_b\crops\train\ac00465.png,3881,0.840035,867.68,218.50,1000.68,250.78,ok
ac00466,CheckImages\ac00466.tif,outputs\part_b\crops\train\ac00466.png,315,0.720788,827.00,220.63,974.81,253.52,ok
ac00467,CheckImages\ac00467.tif,outputs\part_b\crops\train\ac00467.png,315,0.919972,857.65,216.12,968.96,256.21,ok
ac00468,CheckImages\ac00468.tif,outputs\part_b\crops\train\ac00468.png,909,0.800887,916.16,230.82,1057.43,264.77,ok
ac00469,CheckImages\ac00469.tif,outputs\part_b\crops\train\ac00469.png,15000,0.828911,846.88,207.37,1009.38,253.31,ok
ac00470,CheckImages\ac00470.tif,outputs\part_b\crops\train\ac00470.png,2000,0.695512,790.37,210.07,940.97,266.25,ok
ac00471,CheckImages\ac00471.tif,outputs\part_b\crops\train\ac00471.png,1000,0.580686,915.08,230.55,985.55,268.05,ok
ac00472,CheckImages\ac00472.tif,outputs\part_b\crops\train\ac00472.png,5695,0.866965,909.84,217.05,1047.74,267.46,ok
ac00473,CheckImages\ac00473.tif,outputs\part_b\crops\train\ac00473.png,19349,0.872794,1717.72,440.74,2077.79,513.03,ok
ac00474,CheckImages\ac00474.tif,outputs\part_b\crops\train\ac00474.png,3331,0.467485,1874.27,449.96,2071.94,530.88,ok
ac00475,CheckImages\ac00475.tif,outputs\part_b\crops\train\ac00475.png,2800,0.843285,919.91,237.69,1073.53,287.06,ok
ac00476,CheckImages\ac00476.tif,outputs\part_b\crops\train\ac00476.png,2055,0.663642,913.46,238.65,1028.72,271.46,ok
ac00477,CheckImages\ac00477.tif,outputs\part_b\crops\train\ac00477.png,764,0.857433,911.41,217.75,1054.94,260.26,ok
ac00478,CheckImages\ac00478.tif,outputs\part_b\crops\train\ac00478.png,674,0.695821,1867.24,448.70,2140.57,521.86,ok
ac00479,CheckImages\ac00479.tif,outputs\part_b\crops\train\ac00479.png,2861,0.700763,911.11,235.44,1043.42,272.99,ok
ac00480,CheckImages\ac00480.tif,outputs\part_b\crops\train\ac00480.png,540,0.840899,911.68,216.24,1061.09,257.48,ok
ac00481,CheckImages\ac00481.tif,outputs\part_b\crops\train\ac00481.png,2679,0.823386,1864.30,443.64,2205.14,523.55,ok
ac00482,CheckImages\ac00482.tif,outputs\part_b\crops\train\ac00482.png,1020,0.588840,945.85,224.25,1079.54,259.41,ok
ac00483,CheckImages\ac00483.tif,outputs\part_b\crops\train\ac00483.png,1225,0.715587,909.76,232.29,1015.28,272.09,ok
ac00484,CheckImages\ac00484.tif,outputs\part_b\crops\train\ac00484.png,432250,0.801216,1890.63,462.51,2174.50,550.34,ok
ac00485,CheckImages\ac00485.tif,outputs\part_b\crops\train\ac00485.png,24000,0.867532,1782.77,438.39,2068.53,515.04,ok
ac00486,CheckImages\ac00486.tif,outputs\part_b\crops\train\ac00486.png,4962,0.711544,960.59,236.74,1060.66,272.63,ok
ac00487,CheckImages\ac00487.tif,outputs\part_b\crops\train\ac00487.png,4085,0.855290,905.73,222.80,1058.41,261.52,ok
ac00488,CheckImages\ac00488.tif,outputs\part_b\crops\train\ac00488.png,10940,0.776766,910.26,224.00,1065.57,265.21,ok
ac00489,CheckImages\ac00489.tif,outputs\part_b\crops\train\ac00489.png,41247,0.857571,835.57,222.91,1046.88,261.01,ok
ac00490,CheckImages\ac00490.tif,outputs\part_b\crops\train\ac00490.png,300,0.711872,1921.71,464.35,2210.79,542.68,ok
ac00491,CheckImages\ac00491.tif,outputs\part_b\crops\train\ac00491.png,1500,0.791376,918.12,225.51,1078.33,265.53,ok
ac00492,CheckImages\ac00492.tif,outputs\part_b\crops\train\ac00492.png,2588,0.626027,909.00,226.91,993.97,267.95,ok
ac00493,CheckImages\ac00493.tif,outputs\part_b\crops\train\ac00493.png,18850,0.527069,890.61,227.65,1041.17,266.41,ok
ac00494,CheckImages\ac00494.tif,outputs\part_b\crops\train\ac00494.png,4000,0.539416,862.99,212.36,962.05,249.74,ok
ac00495,CheckImages\ac00495.tif,outputs\part_b\crops\train\ac00495.png,113000,0.858722,1754.16,437.42,2070.74,513.90,ok
ac00496,CheckImages\ac00496.tif,outputs\part_b\crops\train\ac00496.png,200000,0.551247,814.23,214.30,950.90,258.37,ok
ac00497,CheckImages\ac00497.tif,outputs\part_b\crops\train\ac00497.png,6700,0.884664,1757.03,430.63,2094.61,518.40,ok
ac00498,CheckImages\ac00498.tif,outputs\part_b\crops\train\ac00498.png,25000,0.770534,785.40,233.26,942.17,270.90,ok
ac00499,CheckImages\ac00499.tif,outputs\part_b\crops\train\ac00499.png,5467823,0.870062,822.28,219.70,1112.75,271.30,ok
ac00500,CheckImages\ac00500.tif,outputs\part_b\crops\train\ac00500.png,3000,0.851599,1955.07,445.52,2321.78,547.96,ok
ac00501,CheckImages\ac00501.tif,outputs\part_b\crops\train\ac00501.png,2220,0.819129,1691.35,437.52,2072.41,521.48,ok
ac00502,CheckImages\ac00502.tif,outputs\part_b\crops\train\ac00502.png,37000,0.866244,1742.91,429.21,2054.79,508.56,ok
ac00503,CheckImages\ac00503.tif,outputs\part_b\crops\train\ac00503.png,20000,0.810713,1771.54,427.08,2050.64,506.81,ok
ac00504,CheckImages\ac00504.tif,outputs\part_b\crops\train\ac00504.png,21965,0.833604,852.74,210.32,1019.43,246.71,ok
ac00505,CheckImages\ac00505.tif,outputs\part_b\crops\train\ac00505.png,3080,0.885105,823.55,211.43,997.23,254.73,ok
ac00506,CheckImages\ac00506.tif,outputs\part_b\crops\train\ac00506.png,2822,0.846973,819.47,214.76,961.69,254.94,ok
ac00507,CheckImages\ac00507.tif,outputs\part_b\crops\train\ac00507.png,500000,0.868694,909.68,221.75,1123.86,270.82,ok
ac00508,CheckImages\ac00508.tif,outputs\part_b\crops\train\ac00508.png,1300000,0.900252,1875.84,457.34,2325.84,553.57,ok
ac00509,CheckImages\ac00509.tif,outputs\part_b\crops\train\ac00509.png,4335,0.880512,829.91,211.47,961.33,254.23,ok
ac00510,CheckImages\ac00510.tif,outputs\part_b\crops\train\ac00510.png,1570,0.894827,822.86,213.32,1007.03,258.49,ok
ac00511,CheckImages\ac00511.tif,outputs\part_b\crops\train\ac00511.png,5000,0.832081,902.02,223.74,1064.28,269.13,ok
ac00512,CheckImages\ac00512.tif,outputs\part_b\crops\train\ac00512.png,20000,0.825304,1772.96,431.54,2079.72,510.16,ok
ac00513,CheckImages\ac00513.tif,outputs\part_b\crops\train\ac00513.png,14000,0.829727,1753.47,431.00,2028.46,501.08,ok
ac00514,CheckImages\ac00514.tif,outputs\part_b\crops\train\ac00514.png,14000,0.803497,1766.66,433.29,2050.43,509.04,ok
ac00515,CheckImages\ac00515.tif,outputs\part_b\crops\train\ac00515.png,2874,0.795492,959.31,220.70,1094.39,261.87,ok
ac00516,CheckImages\ac00516.tif,outputs\part_b\crops\train\ac00516.png,15000,0.871202,828.34,210.80,1004.51,257.51,ok
ac00517,CheckImages\ac00517.tif,outputs\part_b\crops\train\ac00517.png,3238,0.770108,916.22,226.80,1063.60,265.79,ok
ac00518,CheckImages\ac00518.tif,outputs\part_b\crops\train\ac00518.png,1000,0.813733,817.68,210.49,915.66,263.61,ok
ac00519,CheckImages\ac00519.tif,outputs\part_b\crops\train\ac00519.png,41000,0.909693,907.40,220.76,1096.34,266.48,ok
ac00520,CheckImages\ac00520.tif,outputs\part_b\crops\train\ac00520.png,9000,0.856822,845.00,208.47,1017.10,258.42,ok
ac00521,CheckImages\ac00521.tif,outputs\part_b\crops\train\ac00521.png,4250,0.804778,912.13,228.38,1096.20,265.00,ok
ac00522,CheckImages\ac00522.tif,outputs\part_b\crops\train\ac00522.png,20000,0.753172,908.72,223.76,1045.09,271.51,ok
ac00523,CheckImages\ac00523.tif,outputs\part_b\crops\train\ac00523.png,5000,0.803876,1660.63,439.54,1986.36,524.95,ok
ac00524,CheckImages\ac00524.tif,outputs\part_b\crops\train\ac00524.png,1832,0.813170,912.82,223.16,1092.02,261.52,ok
ac00525,CheckImages\ac00525.tif,outputs\part_b\crops\train\ac00525.png,15900,0.812953,941.03,229.84,1100.34,266.11,ok
ac00526,CheckImages\ac00526.tif,outputs\part_b\crops\train\ac00526.png,29800,0.891829,843.28,211.42,1028.30,253.23,ok
ac00527,CheckImages\ac00527.tif,outputs\part_b\crops\train\ac00527.png,150000,0.754332,908.68,229.68,1100.45,272.93,ok
ac00528,CheckImages\ac00528.tif,outputs\part_b\crops\train\ac00528.png,50000,0.793193,907.65,228.52,1081.75,268.67,ok
ac00529,CheckImages\ac00529.tif,outputs\part_b\crops\train\ac00529.png,1000,0.769992,963.19,224.73,1081.74,267.89,ok
ac00530,CheckImages\ac00530.tif,outputs\part_b\crops\train\ac00530.png,40000,0.790991,824.81,211.30,975.68,259.42,ok
ac00531,CheckImages\ac00531.tif,outputs\part_b\crops\train\ac00531.png,10716,0.825545,1881.46,448.17,2219.78,552.97,ok
ac00532,CheckImages\ac00532.tif,outputs\part_b\crops\train\ac00532.png,12137,0.797814,908.38,229.57,1076.12,267.23,ok
ac00533,CheckImages\ac00533.tif,outputs\part_b\crops\train\ac00533.png,1190,0.881734,832.54,214.44,989.23,256.34,ok
ac00534,CheckImages\ac00534.tif,outputs\part_b\crops\train\ac00534.png,6000,0.741611,1900.94,476.49,2268.62,557.19,ok
ac00535,CheckImages\ac00535.tif,outputs\part_b\crops\train\ac00535.png,2999,0.859340,988.61,220.75,1135.96,264.40,ok
ac00536,CheckImages\ac00536.tif,outputs\part_b\crops\train\ac00536.png,5779,0.805521,1934.55,453.45,2237.17,549.05,ok
ac00537,CheckImages\ac00537.tif,outputs\part_b\crops\train\ac00537.png,30000,0.852142,1867.38,457.43,2100.28,546.27,ok
ac00538,CheckImages\ac00538.tif,outputs\part_b\crops\train\ac00538.png,936,0.898822,847.59,212.81,1013.03,254.75,ok
ac00539,CheckImages\ac00539.tif,outputs\part_b\crops\train\ac00539.png,153382,0.848570,905.69,219.20,1065.66,265.84,ok
ac00540,CheckImages\ac00540.tif,outputs\part_b\crops\train\ac00540.png,15635,0.872041,907.22,222.99,1081.49,268.94,ok
ac00541,CheckImages\ac00541.tif,outputs\part_b\crops\train\ac00541.png,47250,0.820514,908.08,213.70,1045.33,257.72,ok
ac00542,CheckImages\ac00542.tif,outputs\part_b\crops\train\ac00542.png,11000,0.888815,1894.41,450.38,2125.51,548.78,ok
ac00543,CheckImages\ac00543.tif,outputs\part_b\crops\train\ac00543.png,1000000,0.786352,834.26,209.47,975.54,253.73,ok
ac00544,CheckImages\ac00544.tif,outputs\part_b\crops\train\ac00544.png,35187,0.821401,1915.64,474.50,2273.29,542.51,ok
ac00545,CheckImages\ac00545.tif,outputs\part_b\crops\train\ac00545.png,5520,0.731082,905.82,226.28,1033.70,265.41,ok
ac00546,CheckImages\ac00546.tif,outputs\part_b\crops\train\ac00546.png,10000,0.797968,2050.06,455.20,2331.72,535.26,ok
ac00547,CheckImages\ac00547.tif,outputs\part_b\crops\train\ac00547.png,25000,0.591857,910.00,219.61,1013.09,271.74,ok
ac00548,CheckImages\ac00548.tif,outputs\part_b\crops\train\ac00548.png,8000,0.814877,907.39,222.26,1074.85,264.58,ok
ac00549,CheckImages\ac00549.tif,outputs\part_b\crops\train\ac00549.png,2890,0.828602,857.61,212.61,974.00,253.81,ok
ac00550,CheckImages\ac00550.tif,outputs\part_b\crops\train\ac00550.png,990,0.834860,864.71,211.10,978.04,252.54,ok
ac00551,CheckImages\ac00551.tif,outputs\part_b\crops\train\ac00551.png,350,0.850921,1862.28,458.98,2081.75,549.79,ok
ac00552,CheckImages\ac00552.tif,outputs\part_b\crops\train\ac00552.png,19500,0.832241,913.57,223.55,1044.28,259.94,ok
ac00553,CheckImages\ac00553.tif,outputs\part_b\crops\train\ac00553.png,4322,0.864855,910.89,222.85,1080.00,263.23,ok
ac00554,CheckImages\ac00554.tif,outputs\part_b\crops\train\ac00554.png,670,0.783153,1870.56,465.40,2191.58,549.20,ok
ac00555,CheckImages\ac00555.tif,outputs\part_b\crops\train\ac00555.png,1000,0.829005,1851.20,461.29,2121.70,554.51,ok
ac00556,CheckImages\ac00556.tif,outputs\part_b\crops\train\ac00556.png,1500,0.783984,825.93,204.87,955.44,243.48,ok
ac00557,CheckImages\ac00557.tif,outputs\part_b\crops\train\ac00557.png,5470,0.839917,827.17,213.25,1005.68,250.57,ok
ac00558,CheckImages\ac00558.tif,outputs\part_b\crops\train\ac00558.png,3420,0.869672,908.36,221.46,1112.91,267.67,ok
ac00559,CheckImages\ac00559.tif,outputs\part_b\crops\train\ac00559.png,1161,0.816536,936.83,222.36,1052.94,267.54,ok
ac00560,CheckImages\ac00560.tif,outputs\part_b\crops\train\ac00560.png,50000,0.781317,904.48,223.12,1122.82,269.70,ok
ac00561,CheckImages\ac00561.tif,outputs\part_b\crops\train\ac00561.png,21812,0.756355,856.03,208.82,1021.73,247.72,ok
ac00562,CheckImages\ac00562.tif,outputs\part_b\crops\train\ac00562.png,39600,0.780915,904.38,223.92,1099.63,271.89,ok
ac00563,CheckImages\ac00563.tif,outputs\part_b\crops\train\ac00563.png,3900,0.611072,905.08,226.22,1015.19,271.92,ok
ac00564,CheckImages\ac00564.tif,outputs\part_b\crops\train\ac00564.png,7290,0.813518,924.94,229.13,1060.69,268.49,ok
ac00565,CheckImages\ac00565.tif,outputs\part_b\crops\train\ac00565.png,30000,0.854636,912.16,218.20,1063.66,267.66,ok
ac00566,CheckImages\ac00566.tif,outputs\part_b\crops\train\ac00566.png,50156,0.910079,940.52,224.37,1076.60,267.44,ok
ac00567,CheckImages\ac00567.tif,outputs\part_b\crops\train\ac00567.png,2500,0.809551,934.61,223.58,1053.67,268.25,ok
ac00568,CheckImages\ac00568.tif,outputs\part_b\crops\train\ac00568.png,36600,0.827572,909.90,220.84,1060.57,266.13,ok
ac00569,CheckImages\ac00569.tif,outputs\part_b\crops\train\ac00569.png,1126,0.838615,916.61,222.01,1050.53,273.65,ok
ac00570,CheckImages\ac00570.tif,outputs\part_b\crops\train\ac00570.png,2500,0.722410,826.15,209.27,998.18,250.79,ok
ac00571,CheckImages\ac00571.tif,outputs\part_b\crops\train\ac00571.png,230,0.863361,935.69,226.17,1033.20,271.07,ok
ac00572,CheckImages\ac00572.tif,outputs\part_b\crops\train\ac00572.png,30000,0.641023,907.81,225.09,994.57,266.49,ok
ac00573,CheckImages\ac00573.tif,outputs\part_b\crops\train\ac00573.png,1000,0.839290,911.90,214.33,1028.29,265.75,ok
ac00574,CheckImages\ac00574.tif,outputs\part_b\crops\train\ac00574.png,6282,0.797615,1881.43,463.02,2104.06,552.78,ok
ac00575,CheckImages\ac00575.tif,outputs\part_b\crops\train\ac00575.png,2298,0.886090,845.15,215.58,963.91,256.58,ok
ac00576,CheckImages\ac00576.tif,outputs\part_b\crops\train\ac00576.png,10000,0.827701,828.85,211.46,951.36,250.21,ok
ac00577,CheckImages\ac00577.tif,outputs\part_b\crops\train\ac00577.png,2942,0.717310,830.77,210.29,959.94,251.67,ok
ac00578,CheckImages\ac00578.tif,outputs\part_b\crops\train\ac00578.png,6056,0.855294,920.94,223.10,1080.68,265.62,ok
ac00579,CheckImages\ac00579.tif,outputs\part_b\crops\train\ac00579.png,12000,0.632006,829.02,211.61,1002.51,251.25,ok
ac00580,CheckImages\ac00580.tif,outputs\part_b\crops\train\ac00580.png,13470,0.543222,963.15,229.33,1052.74,265.08,ok
ac00581,CheckImages\ac00581.tif,outputs\part_b\crops\train\ac00581.png,6000,0.886269,914.22,223.75,1077.84,266.09,ok
ac00582,CheckImages\ac00582.tif,outputs\part_b\crops\train\ac00582.png,575415,0.830622,856.22,212.45,1026.91,248.03,ok
ac00583,CheckImages\ac00583.tif,outputs\part_b\crops\train\ac00583.png,8952,0.544346,820.66,210.75,1035.68,249.26,ok
ac00584,CheckImages\ac00584.tif,outputs\part_b\crops\train\ac00584.png,2750,0.829357,915.26,221.40,1046.52,264.89,ok
ac00585,CheckImages\ac00585.tif,outputs\part_b\crops\train\ac00585.png,707,0.860254,822.45,211.10,1007.27,252.36,ok
ac00586,CheckImages\ac00586.tif,outputs\part_b\crops\train\ac00586.png,1625,0.542572,816.04,209.85,936.61,247.63,ok
ac00587,CheckImages\ac00587.tif,outputs\part_b\crops\train\ac00587.png,1500,0.817702,838.54,210.99,967.96,253.37,ok
ac00588,CheckImages\ac00588.tif,outputs\part_b\crops\train\ac00588.png,600,0.788256,1906.07,460.41,2159.73,553.14,ok
ac00589,CheckImages\ac00589.tif,outputs\part_b\crops\train\ac00589.png,2934,0.811102,932.27,218.18,1090.45,263.20,ok
ac00590,CheckImages\ac00590.tif,outputs\part_b\crops\train\ac00590.png,109325,0.802273,912.03,215.43,1047.71,267.58,ok
ac00591,CheckImages\ac00591.tif,outputs\part_b\crops\train\ac00591.png,1450,0.832798,905.89,220.15,1084.16,271.52,ok
ac00592,CheckImages\ac00592.tif,outputs\part_b\crops\train\ac00592.png,1200,0.827933,917.22,221.21,1052.27,269.97,ok
ac00593,CheckImages\ac00593.tif,outputs\part_b\crops\train\ac00593.png,1760,0.779978,899.16,226.95,1041.41,271.01,ok
ac00594,CheckImages\ac00594.tif,outputs\part_b\crops\train\ac00594.png,6000,0.648660,811.82,220.59,952.75,261.26,ok
ac00595,CheckImages\ac00595.tif,outputs\part_b\crops\train\ac00595.png,2322,0.845042,904.79,217.96,984.24,262.72,ok
ac00596,CheckImages\ac00596.tif,outputs\part_b\crops\train\ac00596.png,41650,0.784643,902.69,216.20,981.53,265.58,ok
ac00597,CheckImages\ac00597.tif,outputs\part_b\crops\train\ac00597.png,881,0.867765,918.16,224.44,1058.34,271.50,ok
ac00598,CheckImages\ac00598.tif,outputs\part_b\crops\train\ac00598.png,10714,0.699561,1881.64,455.92,2264.76,550.02,ok
ac00599,CheckImages\ac00599.tif,outputs\part_b\crops\train\ac00599.png,20694,0.805725,897.86,222.51,1098.56,266.46,ok
ac00600,CheckImages\ac00600.tif,outputs\part_b\crops\train\ac00600.png,2960,0.787411,941.31,214.53,1106.09,259.83,ok
ac00601,CheckImages\ac00601.tif,outputs\part_b\crops\train\ac00601.png,9000,0.721121,916.66,222.20,1014.99,265.65,ok
ac00602,CheckImages\ac00602.tif,outputs\part_b\crops\train\ac00602.png,134185,0.837480,909.41,219.68,1129.53,266.35,ok
ac00603,CheckImages\ac00603.tif,outputs\part_b\crops\train\ac00603.png,64600,0.695440,906.06,220.96,1101.28,266.90,ok
ac00604,CheckImages\ac00604.tif,outputs\part_b\crops\train\ac00604.png,18660,0.872490,914.59,222.58,1093.41,265.74,ok
ac00605,CheckImages\ac00605.tif,outputs\part_b\crops\train\ac00605.png,12922,0.807380,914.44,222.20,1128.59,262.95,ok
ac00606,CheckImages\ac00606.tif,outputs\part_b\crops\train\ac00606.png,471625,0.776455,911.31,229.95,1073.16,278.60,ok
ac00607,CheckImages\ac00607.tif,outputs\part_b\crops\train\ac00607.png,428750,0.814342,906.09,226.07,1089.63,275.74,ok
ac00608,CheckImages\ac00608.tif,outputs\part_b\crops\train\ac00608.png,16981,0.820007,849.49,215.83,936.81,252.50,ok
ac00609,CheckImages\ac00609.tif,outputs\part_b\crops\train\ac00609.png,4700,0.753428,856.23,217.13,926.55,249.35,ok
ac00610,CheckImages\ac00610.tif,outputs\part_b\crops\train\ac00610.png,6997,0.579256,886.05,220.03,960.77,252.00,ok
ac00611,CheckImages\ac00611.tif,outputs\part_b\crops\train\ac00611.png,829,0.824395,824.76,218.44,959.72,252.50,ok
ac00612,CheckImages\ac00612.tif,outputs\part_b\crops\train\ac00612.png,5913,0.831367,851.56,220.02,942.55,251.55,ok
ac00613,CheckImages\ac00613.tif,outputs\part_b\crops\train\ac00613.png,870,0.864496,842.00,220.10,946.28,250.93,ok
ac00614,CheckImages\ac00614.tif,outputs\part_b\crops\train\ac00614.png,5801,0.713625,1922.40,459.02,2165.26,529.09,ok
ac00615,CheckImages\ac00615.tif,outputs\part_b\crops\train\ac00615.png,3905,0.807965,860.86,216.25,992.48,260.08,ok
ac00616,CheckImages\ac00616.tif,outputs\part_b\crops\train\ac00616.png,27650,0.889792,1748.67,448.56,1945.31,521.21,ok
ac00617,CheckImages\ac00617.tif,outputs\part_b\crops\train\ac00617.png,3000,0.773125,846.30,222.46,898.71,249.75,ok
ac00618,CheckImages\ac00618.tif,outputs\part_b\crops\train\ac00618.png,900,0.606284,869.63,218.72,924.67,254.78,ok
ac00619,CheckImages\ac00619.tif,outputs\part_b\crops\train\ac00619.png,1061,0.866649,858.33,218.08,960.55,257.16,ok
ac00620,CheckImages\ac00620.tif,outputs\part_b\crops\train\ac00620.png,14596,0.802046,853.26,214.62,977.15,253.26,ok
ac00621,CheckImages\ac00621.tif,outputs\part_b\crops\train\ac00621.png,10000,0.829984,1001.80,221.70,1122.22,265.24,ok
ac00622,CheckImages\ac00622.tif,outputs\part_b\crops\train\ac00622.png,632,0.489312,985.16,228.01,1104.37,268.90,ok
ac00623,CheckImages\ac00623.tif,outputs\part_b\crops\train\ac00623.png,900,0.363177,984.15,227.13,1090.10,270.40,ok
